[ssm_oa][INFO] [2016-12-20 16:29:48] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/sysDept/save],methods=[POST]}" onto public com.shupro.core.vo.Result com.shupro.oa.admin.controller.SysDeptController.save(com.shupro.oa.admin.model.SysDept)
[ssm_oa][INFO] [2016-12-20 16:29:48] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/sysDept/delete],methods=[POST]}" onto public com.shupro.core.vo.Result com.shupro.oa.admin.controller.SysDeptController.delete(java.lang.Integer[])
[ssm_oa][INFO] [2016-12-20 16:29:48] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/sysDept/update],methods=[POST]}" onto public com.shupro.core.vo.Result com.shupro.oa.admin.controller.SysDeptController.update(com.shupro.oa.admin.model.SysDept)
[ssm_oa][INFO] [2016-12-20 16:29:48] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/sysDept/logicDelete],methods=[POST]}" onto public com.shupro.core.vo.Result com.shupro.oa.admin.controller.SysDeptController.logicDelete(java.lang.Integer[])
[ssm_oa][INFO] [2016-12-20 16:29:48] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/sysDictionary/init]}" onto public java.lang.String com.shupro.oa.admin.controller.SysDictionaryController.init()
[ssm_oa][INFO] [2016-12-20 16:29:48] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/sysDictionary/list]}" onto public com.shupro.core.utils.page.PageBean<com.shupro.oa.admin.model.SysDictionary> com.shupro.oa.admin.controller.SysDictionaryController.list(javax.servlet.http.HttpServletRequest)
[ssm_oa][INFO] [2016-12-20 16:29:48] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/sysDictionary/save],methods=[POST]}" onto public com.shupro.core.vo.Result com.shupro.oa.admin.controller.SysDictionaryController.save(com.shupro.oa.admin.model.SysDictionary)
[ssm_oa][INFO] [2016-12-20 16:29:48] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/sysDictionary/delete],methods=[POST]}" onto public com.shupro.core.vo.Result com.shupro.oa.admin.controller.SysDictionaryController.delete(java.lang.Integer[])
[ssm_oa][INFO] [2016-12-20 16:29:48] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/sysDictionary/update],methods=[POST]}" onto public com.shupro.core.vo.Result com.shupro.oa.admin.controller.SysDictionaryController.update(com.shupro.oa.admin.model.SysDictionary)
[ssm_oa][INFO] [2016-12-20 16:29:48] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/sysMenu/init]}" onto public java.lang.String com.shupro.oa.admin.controller.SysMenuController.init()
[ssm_oa][INFO] [2016-12-20 16:29:48] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/sysMenu/list]}" onto public com.shupro.core.utils.page.PageBean<com.shupro.oa.admin.model.SysMenu> com.shupro.oa.admin.controller.SysMenuController.list(javax.servlet.http.HttpServletRequest)
[ssm_oa][INFO] [2016-12-20 16:29:48] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/sysMenu/save],methods=[POST]}" onto public com.shupro.core.vo.Result com.shupro.oa.admin.controller.SysMenuController.save(com.shupro.oa.admin.model.SysMenu)
[ssm_oa][INFO] [2016-12-20 16:29:48] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/sysMenu/delete],methods=[POST]}" onto public com.shupro.core.vo.Result com.shupro.oa.admin.controller.SysMenuController.delete(java.lang.Integer[])
[ssm_oa][INFO] [2016-12-20 16:29:48] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/sysMenu/update],methods=[POST]}" onto public com.shupro.core.vo.Result com.shupro.oa.admin.controller.SysMenuController.update(com.shupro.oa.admin.model.SysMenu)
[ssm_oa][INFO] [2016-12-20 16:29:48] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/sysRole/init]}" onto public java.lang.String com.shupro.oa.admin.controller.SysRoleController.init()
[ssm_oa][INFO] [2016-12-20 16:29:48] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/sysRole/list]}" onto public com.shupro.core.utils.page.PageBean<com.shupro.oa.admin.model.SysRole> com.shupro.oa.admin.controller.SysRoleController.list(javax.servlet.http.HttpServletRequest)
[ssm_oa][INFO] [2016-12-20 16:29:48] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/sysRole/save],methods=[POST]}" onto public com.shupro.core.vo.Result com.shupro.oa.admin.controller.SysRoleController.save(com.shupro.oa.admin.model.SysRole)
[ssm_oa][INFO] [2016-12-20 16:29:48] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/sysRole/delete],methods=[POST]}" onto public com.shupro.core.vo.Result com.shupro.oa.admin.controller.SysRoleController.delete(java.lang.Integer[])
[ssm_oa][INFO] [2016-12-20 16:29:48] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/sysRole/update],methods=[POST]}" onto public com.shupro.core.vo.Result com.shupro.oa.admin.controller.SysRoleController.update(com.shupro.oa.admin.model.SysRole)
[ssm_oa][INFO] [2016-12-20 16:29:48] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/sysUser/init]}" onto public java.lang.String com.shupro.oa.admin.controller.SysUserController.init()
[ssm_oa][INFO] [2016-12-20 16:29:48] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/sysUser/list]}" onto public com.shupro.core.utils.page.PageBean<com.shupro.oa.admin.model.SysUser> com.shupro.oa.admin.controller.SysUserController.list(javax.servlet.http.HttpServletRequest)
[ssm_oa][INFO] [2016-12-20 16:29:48] org.springframework.web.servlet.handler.AbstractHandlerMethodMapping.registerHandlerMethod(217) | Mapped "{[/sysUser/save],methods=[POST]}" onto public com.shupro.core.vo.Result com.shupro.oa.admin.controller.SysUserController.save(com.shupro.oa.admin.model.SysUser)
